,price,address,property_type,num_rooms,floor_num,meters,parking,street,city,ppm,driving_time,public_trans_time,public_trans_option,min_driving_time,max_driving_time,public_trans_time_min,number_trans_trips,driving_time_from_parents,driving_time_from_parents_min,driving_time_from_parents_max,parking?,meters_per_room
3095,2090000,"Sderot Hatsiyonut  9,Lod",Apartment,5.0,3,121.0,1,Sderot Hatsiyonut  9,Lod,17272.727272727272,typically 30 min - 1 hr,39 min,22    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,30.0,60.0,39.0,2,16 - 40 min,16.0,40.0,yes,24.2
3096,2500000,"Sderot Trumpeldor  15,Haifa",Apartment,5.0,1,114.0,1,Sderot Trumpeldor  15,Haifa,21929.824561403508,typically 1 hr 25 min - 2 hr 50 min,1 hr 40 min,123        כרמיאל-כרמיאל<->באר שבע מרכז-באר שבע,85.0,170.0,100.0,2,1 hr 30 min - 2 hr 20 min,90.0,140.0,yes,22.8
3097,5500000,Bareket St. Ashdod,Apartment,5.0,10,240.0,2,Bareket St.,Ashdod,22916.666666666668,typically 50 min - 1 hr 50 min,1 hr 10 min,20    280,50.0,110.0,70.0,2,,,,yes,48.0
3098,5690000,"Hashofet Haim Cohen St.  34,Jerusalem",Garden apt.,6.0,0,159.0,2,Hashofet Haim Cohen St.,Jerusalem,35786.163522012575,typically 1 hr 10 min - 1 hr 50 min,1 hr 23 min,75    ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות    מודיעין מרכז-מודיעין מכבים רעות<->נהריה-נהריה,70.0,110.0,83.0,2,1 hr 10 min - 2 hr,70.0,120.0,yes,26.5
3099,3750000,HaNofar St. Netanya,Mini penthouse,5.5,6,144.0,2,HaNofar St.,Netanya,26041.666666666668,typically 40 min - 1 hr 20 min,56 min,61    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,56.0,2,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,26.181818181818183
3100,1770000,"Abba Ahimeir St.  21,Ramla",Duplex,3.0,3,155.0,1,Abba Ahimeir St.,Ramla,11419.354838709678,typically 35 min - 1 hr 10 min,37 min,רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,70.0,37.0,1,16 - 35 min,16.0,35.0,yes,51.666666666666664
3101,3050000,"Tsonzer St.  3,Tel Aviv-Yafo",Apartment,3.5,1,97.0,2,Tsonzer St.,Tel Aviv-Yafo,31443.298969072166,typically 14 - 28 min,21 min,7,14.0,28.0,21.0,1,26 - 50 min,26.0,50.0,yes,27.714285714285715
3102,1770000,"HaHagana St.  9,Holon",Apartment,2.0,0,63.0,0,HaHagana St.,Holon,28095.238095238095,typically 18 - 40 min,42 min,172    64,18.0,40.0,42.0,2,26 - 45 min,26.0,45.0,no,31.5
3103,1320000,Rambam St. Ashdod,Apartment,2.5,3,48.0,0,Rambam St.,Ashdod,27500.0,typically 45 min - 1 hr 40 min,51 min,280,45.0,100.0,51.0,1,24 - 50 min,24.0,50.0,no,19.2
3104,3450000,Shivtei Israel St. Tel Aviv-Yafo,Apartment,3.0,3,80.0,0,Shivtei Israel St.,Tel Aviv-Yafo,43125.0,typically 18 - 45 min,30 min,83,18.0,45.0,30.0,1,26 - 45 min,26.0,45.0,no,26.666666666666668
3105,3750000,Khativat Giv'ati St. Netanya,Apartment,4.0,6,122.0,2,Khativat Givati St.,Netanya,30737.70491803279,typically 40 min - 1 hr 15 min,1 hr 1 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,75.0,61.0,2,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,30.5
3106,1470000,"HaMaharal St.  15,Be'er Sheva",Apartment,4.0,2,124.0,1,HaMaharal St.,Beer Sheva,11854.838709677419,typically 1 hr 25 min - 2 hr 10 min,NA,NA,85.0,130.0,0.0,1,55 min - 1 hr 25 min,55.0,85.0,yes,31.0
3107,1320000,Professor Avraham Amir St. Beer Sheva,Apartment,3.5,3,118.0,1,Professor Avraham Amir St.,Beer Sheva,11186.440677966102,typically 1 hr 20 min - 2 hr 10 min,NA,NA,80.0,130.0,0.0,1,55 min - 1 hr 25 min,55.0,85.0,yes,33.714285714285715
3108,1450000,Yohanan HaSandlar St. Netanya,Apartment,3.0,2,48.0,0,Yohanan HaSandlar St.,Netanya,30208.333333333332,typically 45 min - 1 hr 40 min,42 min,650,45.0,100.0,42.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,16.0
3109,1590000,"HaRav Minz St.  3,Rishon LeTsiyon",Apartment,3.0,3,60.0,0,HaRav Minz St.,Rishon LeTsiyon,26500.0,typically 28 min - 1 hr,NA,NA,28.0,60.0,0.0,1,18 - 35 min,18.0,35.0,no,20.0
3110,1150000,Ha-Rav Avraham Hillel St. Ramla,Apartment,3.0,4,52.0,0,Ha-Rav Avraham Hillel St.,Ramla,22115.384615384617,typically 35 min - 1 hr 10 min,NA,NA,35.0,70.0,0.0,1,16 - 35 min,16.0,35.0,no,17.333333333333332
3111,1190000,Ha-Rav Avraham Hillel St. Ramla,Apartment,3.0,2,57.0,0,Ha-Rav Avraham Hillel St.,Ramla,20877.19298245614,typically 35 min - 1 hr 10 min,NA,NA,35.0,70.0,0.0,1,16 - 35 min,16.0,35.0,no,19.0
3112,3200000,"Hess St.  32,Haifa",Penthouse,3.0,4,93.0,1,Hess St.,Haifa,34408.602150537634,typically 1 hr 30 min - 2 hr 50 min,NA,NA,90.0,170.0,0.0,1,1 hr 40 min - 2 hr 30 min,100.0,150.0,yes,31.0
3113,5420000,Brazil St. Tel Aviv-Yafo,Apartment,5.0,1,109.0,0,Brazil St.,Tel Aviv-Yafo,49724.77064220184,typically 14 - 35 min,34 min,706,14.0,35.0,34.0,1,45 min - 1 hr 20 min,45.0,80.0,no,21.8
3114,6750000,Pinkas St. Tel Aviv-Yafo,Apartment,4.0,10,106.0,1,Pinkas St.,Tel Aviv-Yafo,63679.24528301887,typically 8 - 22 min,38 min 2.7 km,706,8.0,22.0,,1,40 min - 1 hr 5 min,40.0,65.0,yes,26.5
3115,15000000,Moshe Barazani St. Tel Aviv-Yafo,Apartment,4.0,10,240.0,2,Moshe Barazani St.,Tel Aviv-Yafo,62500.0,typically 18 - 40 min,29 min,171,18.0,40.0,29.0,1,45 min - 1 hr 15 min,45.0,75.0,yes,60.0
3116,8000000,Prof. Yuval Neeman St. Tel Aviv-Yafo,Apartment,6.0,5,143.0,2,Prof. Yuval Neeman St.,Tel Aviv-Yafo,55944.055944055945,typically 14 - 35 min,24 min,71,14.0,35.0,24.0,1,45 min - 1 hr 15 min,45.0,75.0,yes,23.833333333333332
3117,6000000,Ruppin St. Tel Aviv-Yafo,Apartment,4.0,3,98.0,0,Ruppin St.,Tel Aviv-Yafo,61224.489795918365,typically 12 - 35 min,16 min,62,12.0,35.0,16.0,1,,,,no,24.5
3118,6700000,Prof. Yuval Neeman St. Tel Aviv-Yafo,Apartment,5.0,1,117.0,2,Prof. Yuval Neeman St.,Tel Aviv-Yafo,57264.957264957266,typically 14 - 35 min,24 min,71,14.0,35.0,24.0,1,45 min - 1 hr 15 min,45.0,75.0,yes,23.4
3119,4800000,Moshe Barazani St. Tel Aviv-Yafo,Apartment,5.0,2,135.0,0,Moshe Barazani St.,Tel Aviv-Yafo,35555.555555555555,typically 18 - 40 min,29 min,171,18.0,40.0,29.0,1,45 min - 1 hr 15 min,45.0,75.0,no,27.0
3120,9850000,Pines St. Tel Aviv-Yafo,Apartment,5.0,20,125.0,2,Pines St.,Tel Aviv-Yafo,78800.0,typically 10 - 28 min,21 min,23,10.0,28.0,21.0,1,30 min - 1 hr 5 min,30.0,65.0,yes,25.0
3121,6500000,Bnei Binyamin St. Netanya,Mini penthouse,5.0,14,220.0,2,Bnei Binyamin St.,Netanya,29545.454545454544,typically 40 min - 1 hr 15 min,48 min,600,40.0,75.0,48.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,44.0
3122,6400000,"Ha-Rina St.  7,Netanya",Cottage/house,6.0,2,234.0,2,Ha-Rina St.,Netanya,27350.42735042735,typically 40 min - 1 hr 15 min,56 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,75.0,56.0,2,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,39.0
3123,5750000,Ehud Manor St. Netanya,Apartment,3.0,8,121.0,2,Ehud Manor St.,Netanya,47520.66115702479,typically 35 min - 1 hr 10 min,48 min,600,35.0,70.0,48.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,40.333333333333336
3124,4500000,"Rabbi Shimon ben Shetach St.  21,Elad",Garden apt.,6.0,0,220.0,2,Rabbi Shimon ben Shetach St.,Elad,20454.545454545456,typically 40 min - 1 hr 20 min,1 hr 2 min,180    364,40.0,80.0,62.0,2,40 min - 1 hr 10 min,40.0,70.0,yes,36.666666666666664
3125,910000,"Bialik St.  40,Ashkelon",Apartment,3.0,1,50.0,0,Bialik St.,Ashkelon,18200.0,typically 1 hr - 2 hr 10 min,1 hr 31 min,13    אשקלון-אשקלון<->הרצליה-הרצליה,60.0,130.0,91.0,2,40 min - 1 hr 15 min,40.0,75.0,no,16.666666666666668
3126,6950000,"Ha-Lamed Hei St.  61,Givatayim",Penthouse,4.5,8,240.0,2,Ha-Lamed Hei St.,Givatayim,28958.333333333332,typically 7 - 18 min,16 min,60,7.0,18.0,16.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,53.333333333333336
3127,1750000,Bar Yehuda St. Bat Yam,Apartment,2.5,2,70.0,0,Bar Yehuda St.,Bat Yam,25000.0,typically 24 min - 1 hr,34 min,15    אשקלון-אשקלון<->הרצליה-הרצליה,24.0,60.0,34.0,2,,,,no,28.0
3128,2400000,"Tsafrir St.  7,Or Yehuda",Apartment,4.0,5,104.0,1,Tsafrir St.,Or Yehuda,23076.923076923078,typically 26 - 50 min,39 min,59,26.0,50.0,39.0,1,,,,yes,26.0
3129,1599000,"HaTsanhanim  1,Nahariya",Apartment,5.0,4,138.0,2,HaTsanhanim  1,Nahariya,11586.95652173913,NA,NA,NA,,,0.0,1,,,,yes,27.6
3130,2350000,Rishon LeTsiyon St. Netanya,Apartment,4.0,5,118.0,1,Rishon LeTsiyon St.,Netanya,19915.254237288136,typically 40 min - 1 hr 20 min,55 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,55.0,2,,,,yes,29.5
3131,2850000,"HaAmadot St.  6,Bat Yam",Apartment,4.0,1,100.0,1,HaAmadot St.,Bat Yam,28500.0,typically 22 - 50 min,28 min,15    אשקלון-אשקלון<->הרצליה-הרצליה,22.0,50.0,28.0,2,26 - 50 min,26.0,50.0,yes,25.0
3132,730000,"Arie (Luba) Eliav St.  18,Haifa",Studio,1.0,1,22.0,1,Arie (Luba) Eliav St.,Haifa,33181.818181818184,typically 1 hr 30 min - 2 hr 50 min,1 hr 50 min,18    כרמיאל-כרמיאל<->באר שבע מרכז-באר שבע,90.0,170.0,110.0,2,1 hr 30 min - 2 hr 20 min,90.0,140.0,yes,22.0
3133,9500000,"Nissim Aloni St.  3,Tel Aviv-Yafo",Duplex,4.0,4,140.0,2,Nissim Aloni St.,Tel Aviv-Yafo,67857.14285714286,typically 7 - 20 min,13 min,בנימינה-בנימינה גבעת עדה<->לוד-לוד,7.0,20.0,13.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,35.0
3134,2300000,"Sderot Hen  14,Rehovot",Apartment,4.0,3,140.0,1,Sderot Hen  14,Rehovot,16428.571428571428,typically 40 min - 1 hr 20 min,57 min,49    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,40.0,80.0,57.0,2,6 - 12 min,6.0,12.0,yes,35.0
3135,2290000,Adar St. Ashdod,Apartment,4.0,1,130.0,2,Adar St.,Ashdod,17615.384615384617,typically 45 min - 1 hr 40 min,1 hr 2 min,11    280,45.0,100.0,62.0,2,28 - 55 min,28.0,55.0,yes,32.5
3136,4099000,"Rothschild St.  34,Ness Ziona",Duplex,6.0,3,200.0,1,Rothschild St.,Ness Ziona,20495.0,typically 40 min - 1 hr 10 min,1 hr 1 min,4    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,40.0,70.0,61.0,2,14 - 22 min,14.0,22.0,yes,33.333333333333336
3137,1490000,"Ha-Migdal St.  16,Givatayim",Apartment,1.0,0,25.0,2,Ha-Migdal St.,Givatayim,59600.0,typically 7 - 20 min,15 min,364,7.0,20.0,15.0,1,35 min - 1 hr 5 min,35.0,65.0,yes,25.0
3138,12800000,Ha-Vradim St. Netanya,Cottage/house,6.0,1,155.0,2,Ha-Vradim St.,Netanya,82580.64516129032,typically 35 min - 1 hr 10 min,41 min,600,35.0,70.0,41.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,25.833333333333332
3139,5700000,"Daniel St.  3,Ramat Gan",Apartment,4.0,0,95.0,0,Daniel St.,Ramat Gan,60000.0,typically 12 - 30 min,26 min,364,12.0,30.0,26.0,1,35 min - 1 hr,35.0,60.0,no,23.75
3140,2600000,HaRav Zinger St. Rishon LeTsiyon,Apartment,4.0,0,94.0,0,HaRav Zinger St.,Rishon LeTsiyon,27659.574468085106,typically 28 min - 1 hr,45 min,193,28.0,60.0,45.0,1,18 - 35 min,18.0,35.0,no,23.5
3141,4300000,Amnon Lipkin played Netanya,Apartment,5.0,23,142.0,1,AmnonLipkinplayed,Netanya,30281.690140845072,typically 45 min - 1 hr 40 min,42 min,650,45.0,100.0,42.0,1,,,,yes,28.4
3142,690000,Yerushalayim St. Acre,Apartment,3.0,4,75.0,0,Yerushalayim St.,Acre,9200.0,typically 1 hr 50 min - 3 hr 10 min,1 hr 49 min,נהריה-נהריה<->מודיעין מרכז-מודיעין מכבים רעות,110.0,190.0,109.0,1,1 hr 50 min - 2 hr 50 min,110.0,170.0,no,25.0
3143,4200000,"Ha-Hagana St.  39,Acre",Apartment,8.0,1,400.0,0,Ha-Hagana St.,Acre,10500.0,typically 1 hr 50 min - 3 hr 10 min,2 hr 3 min,3    נהריה-נהריה<->מודיעין מרכז-מודיעין מכבים רעות,110.0,190.0,123.0,2,,,,no,50.0
3144,620000,Shaul HaMelech St. Beer Sheva,Apartment,2.0,1,56.0,1,Shaul HaMelech St.,Beer Sheva,11071.42857142857,typically 1 hr 25 min - 2 hr 20 min,1 hr 36 min,25        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,96.0,2,,,,yes,28.0
3145,3000000,"Shmaaya St.  14,Elad",Duplex,6.0,5,150.0,1,Shmaaya St.,Elad,20000.0,typically 35 min - 1 hr 15 min,56 min,180    51,35.0,75.0,56.0,2,35 min - 1 hr 10 min,35.0,70.0,yes,25.0
3146,2495000,Ha-Rav Nisanbaum St. Bat Yam,Apartment,3.0,5,87.0,1,Ha-Rav Nisanbaum St.,Bat Yam,28678.16091954023,typically 20 - 55 min,46 min,83,20.0,55.0,46.0,1,24 - 45 min,24.0,45.0,yes,29.0
3147,1039000,"Haim Nachman Bialik St.  151,Beer Sheva",Apartment,4.0,1,98.0,0,Haim Nachman Bialik St.,Beer Sheva,10602.040816326531,typically 1 hr 25 min - 2 hr 20 min,1 hr 32 min,16        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,92.0,2,1 hr - 1 hr 40 min,60.0,100.0,no,24.5
3148,890000,Avigdor Hameiri St. Beer Sheva,Apartment,3.0,4,83.0,0,Avigdor Hameiri St.,Beer Sheva,10722.89156626506,typically 1 hr 30 min - 2 hr 30 min,1 hr 41 min,14        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,150.0,101.0,2,1 hr - 1 hr 40 min,60.0,100.0,no,27.666666666666668
3149,849000,Shaar ha-Gai St. Beer Sheva,Apartment,3.0,2,76.0,1,Shaar ha-Gai St.,Beer Sheva,11171.052631578947,typically 1 hr 30 min - 2 hr 20 min,1 hr 47 min,13        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,107.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,25.333333333333332
3150,2390000,Yosef Burg St. Beer Sheva,Mini penthouse,5.0,5,163.0,2,Yosef Burg St.,Beer Sheva,14662.576687116565,typically 1 hr 30 min - 2 hr 30 min,1 hr 45 min,14        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,150.0,105.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,32.6
3151,666000,Shaul HaMelech St. Beer Sheva,Apartment,3.0,4,78.0,0,Shaul HaMelech St.,Beer Sheva,8538.461538461539,typically 1 hr 25 min - 2 hr 20 min,1 hr 36 min,25        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,96.0,2,,,,no,26.0
3152,690000,Rahvat Mivtsa Erez Beersheba,Apartment,3.0,4,78.0,0,RahvatMivtsaErez,Beer Sheva,8846.153846153846,typically 1 hr 25 min - 2 hr 10 min,1 hr 34 min,25        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,130.0,94.0,2,55 min - 1 hr 25 min,55.0,85.0,no,26.0
3153,800000,Rahvat Ahazya Beersheba,Apartment,3.0,3,78.0,0,RahvatAhazya,Beer Sheva,10256.410256410256,typically 1 hr 25 min - 2 hr 20 min,1 hr 38 min,25        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,98.0,2,55 min - 1 hr 30 min,55.0,90.0,no,26.0
3154,2500000,Derech HaShalom Beersheba,Apartment,6.0,1,280.0,1,DerechHaShalom,Beer Sheva,8928.57142857143,typically 1 hr 25 min - 2 hr 20 min,1 hr 25 min,באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,85.0,1,1 hr - 1 hr 40 min,60.0,100.0,yes,46.666666666666664
3155,1195000,Moshe Sharet St. Ramla,Apartment,3.0,4,65.0,0,Moshe Sharet St.,Ramla,18384.615384615383,typically 35 min - 1 hr 15 min,57 min,247        רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,75.0,57.0,2,18 - 35 min,18.0,35.0,no,21.666666666666668
3156,1950000,HaRav Yitshak Nisim St. Bat Yam,Apartment,3.0,1,80.0,1,HaRav Yitshak Nisim St.,Bat Yam,24375.0,typically 20 - 55 min,31 min,240,20.0,55.0,31.0,1,24 - 40 min,24.0,40.0,yes,26.666666666666668
3157,1490000,Balfour St. Bat Yam,Apartment,2.0,2,65.0,0,Balfour St.,Bat Yam,22923.076923076922,typically 22 - 55 min,1 hr 9 min,705,22.0,55.0,69.0,1,,,,no,32.5
3158,2590000,Shoshana Damari St. Ramla,Garden apt.,4.0,0,100.0,0,Shoshana Damari St.,Ramla,25900.0,typically 35 min - 1 hr 15 min,1 hr 3 min,249    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,75.0,63.0,2,12 - 26 min,12.0,26.0,no,25.0
3159,4695000,Hadar St. Holon,Duplex,6.0,7,150.0,2,Hadar St.,Holon,31300.0,typically 20 - 40 min,39 min,172    64,20.0,40.0,39.0,2,24 - 40 min,24.0,40.0,yes,25.0
3160,3750000,Derech Ben Gurion Bat Yam,Apartment,4.0,1,166.0,1,Derech Ben Gurion,Bat Yam,22590.36144578313,typically 24 min - 1 hr,1 hr 15 min,705,24.0,60.0,75.0,1,,,,yes,41.5
3161,1150000,"Derech Ben Gurion  138,Bat Yam",Apartment,1.0,11,30.0,0,Derech Ben Gurion  138,Bat Yam,38333.333333333336,typically 24 min - 1 hr 5 min,42 min,6    אשקלון-אשקלון<->הרצליה-הרצליה,24.0,65.0,42.0,2,,,,no,30.0
3162,1640000,Harduf St. Ramla,Apartment,4.0,1,100.0,1,Harduf St.,Ramla,16400.0,typically 35 min - 1 hr 15 min,31 min,בית שמש-בית שמש<->נתניה-נתניה,35.0,75.0,31.0,1,16 - 35 min,16.0,35.0,yes,25.0
3163,1550000,Yitshak Ben Zvi St. Ramla,Apartment,3.0,2,70.0,0,Yitshak Ben Zvi St.,Ramla,22142.85714285714,typically 35 min - 1 hr 20 min,54 min,8    249    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,80.0,54.0,3,16 - 35 min,16.0,35.0,no,23.333333333333332
3164,8950000,"Ruhama St.  15,Tel Aviv-Yafo",Penthouse,3.0,5,70.0,2,Ruhama St.,Tel Aviv-Yafo,127857.14285714286,typically 14 - 35 min,26 min,40,14.0,35.0,26.0,1,28 - 50 min,28.0,50.0,yes,23.333333333333332
3165,5500000,Derech Ben Gurion Bat Yam,Duplex,4.0,3,136.0,1,Derech Ben Gurion,Bat Yam,40441.17647058824,typically 24 min - 1 hr,1 hr 15 min,705,24.0,60.0,75.0,1,,,,yes,34.0
3166,1820000,Herzl St. Nahariyya,Rooftop apt.,5.0,8,140.0,1,Herzl St.,Nahariya,13000.0,typically 2 hr - 3 hr 20 min,NA,NA,120.0,200.0,0.0,1,,,,yes,28.0
3167,4500000,Nili St. Gan Yavne,Cottage/house,6.0,2,166.0,1,Nili St.,Gan Yavne,27108.433734939757,typically 45 min - 1 hr 30 min,1 hr 9 min,340    177,45.0,90.0,69.0,2,22 - 40 min,22.0,40.0,yes,27.666666666666668
3168,6000000,"Ha-Rina St.  7,Netanya",Cottage/house,6.0,2,230.0,2,Ha-Rina St.,Netanya,26086.956521739132,typically 40 min - 1 hr 15 min,54 min,600,40.0,75.0,54.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,38.333333333333336
3169,3850000,"Zalman Shazar St.  3,Netanya",Apartment,4.0,1,127.0,2,Zalman Shazar St.,Netanya,30314.96062992126,typically 35 min - 1 hr 5 min,NA,NA,35.0,65.0,0.0,1,1 hr - 1 hr 50 min,60.0,110.0,yes,31.75
3170,4650000,"Struma St.  8,Netanya",Villa,5.0,1,155.0,1,St.,Netanya,30000.0,typically 45 min - 1 hr 40 min,42 min,650,45.0,100.0,42.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,31.0
3171,3950000,"Ein Gev St.  3,Tel Aviv-Yafo",Apartment,7.0,1,109.0,0,Ein Gev St.,Tel Aviv-Yafo,36238.53211009174,typically 8 - 18 min,26 min 2.1 km,710,8.0,18.0,,1,30 - 55 min,30.0,55.0,no,15.571428571428571
3172,1700000,Betsalel St. Beer Sheva,Villa,4.0,1,100.0,0,Betsalel St.,Beer Sheva,17000.0,typically 1 hr 25 min - 2 hr 20 min,NA,NA,85.0,140.0,0.0,1,1 hr - 1 hr 40 min,60.0,100.0,no,25.0
3173,1450000,"Arye Kremer St.  6,Ramla",Apartment,3.0,2,68.0,1,Arye Kremer St.,Ramla,21323.529411764706,typically 35 min - 1 hr 15 min,NA,NA,35.0,75.0,0.0,1,18 - 35 min,18.0,35.0,yes,22.666666666666668
3174,1710000,"Yehoshua Hankin St.  58,Holon",Apartment,2.5,0,60.0,0,Yehoshua Hankin St.,Holon,28500.0,typically 18 - 40 min,NA,NA,18.0,40.0,0.0,1,26 - 50 min,26.0,50.0,no,24.0
3175,5900000,"Baal HaAkeda St.  8,Tel Aviv-Yafo",Cottage/house,4.0,1,115.0,0,Baal HaAkeda St.,Tel Aviv-Yafo,51304.34782608696,typically 9 - 24 min,42 min 3.3 km,708    710,9.0,24.0,,2,28 - 55 min,28.0,55.0,no,28.75
3176,4290000,"Arieh Ben Eliezer St.  53,Ramat Gan",Apartment,5.0,5,100.0,6,Arieh Ben Eliezer St.,Ramat Gan,42900.0,typically 14 - 40 min,53 min 4.3 km,710,14.0,40.0,,1,35 min - 1 hr 5 min,35.0,65.0,yes,20.0
3177,1050000,Yaakov Fichman St. Beer Sheva,Apartment,3.0,5,85.0,0,Yaakov Fichman St.,Beer Sheva,12352.941176470587,typically 1 hr 30 min - 2 hr 30 min,1 hr 53 min,5    באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,150.0,113.0,2,1 hr - 1 hr 40 min,60.0,100.0,no,28.333333333333332
3178,3200000,"HaAtsmaut St.  21,Rosh Haayin",Penthouse,5.0,10,130.0,2,HaAtsmaut St.,Rosh Haayin,24615.384615384617,typically 40 min - 1 hr 20 min,50 min,73    הרצליה-הרצליה<->אשדוד עד הלום-אשדוד,40.0,80.0,50.0,2,40 min - 1 hr 10 min,40.0,70.0,yes,26.0
3179,3950000,Zeev Jabotinsky St. Ramat Gan,Apartment,4.0,9,102.0,1,Zeev Jabotinsky St.,Ramat Gan,38725.490196078434,typically 20 - 50 min,21 min,51,20.0,50.0,21.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,25.5
3180,2550000,Elyashiv St. Ramat Gan,Apartment,3.0,3,72.0,1,Elyashiv St.,Ramat Gan,35416.666666666664,typically 10 - 35 min,29 min,67    200,10.0,35.0,29.0,2,35 min - 1 hr 10 min,35.0,70.0,yes,24.0
3181,3250000,"Herzl St.  82,Ramat Gan",Apartment,3.0,5,110.0,1,Herzl St.,Ramat Gan,29545.454545454544,typically 9 - 28 min,19 min,67    200,9.0,28.0,19.0,2,40 min - 1 hr 10 min,40.0,70.0,yes,36.666666666666664
3182,1250000,Shlomo Skulski St. Beer Sheva,Apartment,3.5,2,100.0,1,Shlomo Skulski St.,Beer Sheva,12500.0,typically 1 hr 30 min - 2 hr 30 min,1 hr 45 min,14        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,150.0,105.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,28.571428571428573
3183,4970000,"Chaim Herzog St.  29,Rosh Haayin",Penthouse,5.0,17,260.0,2,Chaim Herzog St.,Rosh Haayin,19115.384615384617,typically 35 min - 1 hr 20 min,58 min,73    הרצליה-הרצליה<->אשדוד עד הלום-אשדוד,35.0,80.0,58.0,2,40 min - 1 hr 10 min,40.0,70.0,yes,52.0
3184,1260000,"Giborei Yisrael St.  2,Ramla",Apartment,4.0,3,85.0,0,Giborei Yisrael St.,Ramla,14823.529411764706,typically 35 min - 1 hr 15 min,1 hr 2 min,247        רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,75.0,62.0,2,16 - 35 min,16.0,35.0,no,21.25
3185,720000,"Yad Vashem St.  4,Beer Sheva",Apartment,3.0,0,55.0,0,Yad Vashem St.,Beer Sheva,13090.90909090909,typically 1 hr 25 min - 2 hr 20 min,1 hr 31 min,2        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,91.0,2,1 hr - 1 hr 40 min,60.0,100.0,no,18.333333333333332
3186,1550000,Khayim Grinfeld St. Beer Sheva,Mini penthouse,4.0,4,131.0,1,Khayim Grinfeld St.,Beer Sheva,11832.06106870229,typically 1 hr 20 min - 2 hr 10 min,1 hr 39 min,23        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,80.0,130.0,99.0,2,55 min - 1 hr 25 min,55.0,85.0,yes,32.75
3187,1070000,"Shlomo Skulski St.  3,Beer Sheva",Apartment,3.0,1,104.0,1,Shlomo Skulski St.,Beer Sheva,10288.461538461539,typically 1 hr 30 min - 2 hr 20 min,NA,NA,90.0,140.0,0.0,1,1 hr - 1 hr 40 min,60.0,100.0,yes,34.666666666666664
3188,2300000,Bialik St. Bat Yam,Apartment,5.0,2,115.0,2,Bialik St.,Bat Yam,20000.0,typically 22 - 55 min,1 hr 13 min,705,22.0,55.0,73.0,1,26 - 50 min,26.0,50.0,yes,23.0
3189,2400000,"Ha-Rishonim St.  22,Ramat Gan",Apartment,3.0,0,60.0,0,Ha-Rishonim St.,Ramat Gan,40000.0,typically 6 - 18 min,21 min 1.7 km,705,6.0,18.0,,1,35 min - 1 hr,35.0,60.0,no,20.0
