,price,address,property_type,num_rooms,floor_num,meters,parking,street,city
3217,2090000,"Yaravam ha-Melekh St.  9,Ashdod",Apartment,4,4,115,1,Yaravam ha-Melekh St.,Ashdod
3218,1300000,Ha-Arava St. Migdal HaEmek,Cottage/house,4,1,100,1,Ha-Arava St.,Migdal HaEmek
3219,1690000,"Yitshak Steinberg St.  5,Rehovot",Apartment,5,3,90,NA,Yitshak St.,Rehovot
3220,950000,"Kadesh St.  49,Migdal HaEmek",Garden apt.,4,0,116,NA,Kadesh St.,Migdal HaEmek
3221,1175000,"Nahal Hatsvi St.  24,Migdal HaEmek",Apartment,4,3,109,2,Nahal Hatsvi St.,Migdal HaEmek
3222,1980000,Givati St. Rishon LeTsiyon,Apartment,4,3,90,2,Givati St.,Rishon LeTsiyon
3223,2390000,Abba Ahimeir St. Ramla,Apartment,5,0,120,NA,Abba Ahimeir St.,Ramla
3224,2850000,"Moshe Sharet St.  9,Bat Yam",Apartment,4.5,4,120,NA,Moshe Sharet St.,Bat Yam
3225,1530000,HaShiloah St. Netanya,Cottage/house,2.5,1,60,NA,HaShiloah St.,Netanya
3226,3990000,Khabad St. Rishon LeTsiyon,Cottage/house,5,1,134,3,Khabad St.,Rishon LeTsiyon
3227,1900000,"Sderot Golda Meir  31,Netanya",Apartment,4,1,90,NA,Sderot Golda Meir  31,Netanya
3228,2550000,Archi Sherman St. Netanya,Apartment,5,5,130,1,Archi Sherman St.,Netanya
3229,3200000,Ben Gurion St. Raanana,Apartment,5,1,130,1,Ben Gurion St.,Raanana
3230,1899000,"Almog St.  16,Ramla",Apartment,4,1,89,1,Almog St.,Ramla
3231,700000,"HaCarmel St.  1,Ramla",Apartment,1.5,5,35,NA,HaCarmel St.,Ramla
3232,7900000,Nurit St. Holon,Cottage/house,5,4,288,1,Nurit St.,Holon
3233,3550000,Akhad ha-Am St. Raanana,Apartment,5,5,126,1,Akhad ha-Am St.,Raanana
3234,1350000,Herzl St. Nahariyya,Penthouse,4.5,3,143,1,Herzl St.,Nahariyya
3235,2390000,Ha-Tsiyonut St. Ashdod,Apartment,4,6,140,1,Ha-Tsiyonut St.,Ashdod
3236,5500000,"Efrim Kishon St.  3,Rishon LeTsiyon",Cottage/house,6,2,336,2,Efrim Kishon St.,Rishon LeTsiyon
3237,1750000,Hahistadrut St. Petah Tikva,Apartment,3,3,80,NA,Hahistadrut St.,Petah Tikva
3238,3090000,HaPalmach St. Petah Tikva,Apartment,5,5,143,1,HaPalmach St.,Petah Tikva
3239,1850000,"Yitshak Steinberg St.  8,Rehovot",Apartment,4,3,89,NA,Yitshak St.,Rehovot
3240,2250000,Ha-Sar Shapira St. Bat Yam,Apartment,4,1,90,1,Ha-Sar Shapira St.,Bat Yam
3241,3800000,Balfour St. Bat Yam,Rooftop apt.,6,5,168,1,Balfour St.,Bat Yam
3242,2430000,"Ha-Tsiyonut St.  105,Ashdod",Apartment,4,2,150,1,Ha-Tsiyonut St.,Ashdod
3243,2295000,Yosef ha-Levi St. Rishon LeTsiyon,Apartment,4,6,113,1,Yosef ha-Levi St.,Rishon LeTsiyon
3244,3450000,Rabbi Halafta St. Jerusalem,Garden apt.,5,0,108,NA,Rabbi Halafta St.,Jerusalem
3245,7500000,Helets St. Jerusalem,Penthouse,4,5,136,2,Helets St.,Jerusalem
3246,2150000,"Ha-Rav Shalom Shabazi St.  155,Rosh Haayin",Apartment,4,10,132,1,Ha-Rav Shalom Shabazi St.,Rosh Haayin
3247,2720000,Anne Frank St. Bat Yam,Apartment,5,2,105,2,Anne Frank St.,Bat Yam
3248,3550000,"Tel-Chay Boulevard  50,Ashdod",Duplex,5,1,162,2,Tel-Chay Boulevard  50,Ashdod
3249,3900000,Derech Ben Gurion Bat Yam,Apartment,4.5,6,100,2,Derech Ben Gurion,Bat Yam
3250,5350000,"Tzvi Tadmor  8,Holon",Mini penthouse,6,16,160,2,Tzvi Tadmor  8,Holon
3251,4199000,"Eliezer Ben Yehuda St.  31,Rehovot",Penthouse,7,5,260,2,Eliezer Ben Yehuda St.,Rehovot
3252,1720000,"Rambam St.  67,Rehovot",Apartment,3,1,67,NA,Rambam St.,Rehovot
3253,1790000,"Eli Cohen St.  12,Bat Yam",Apartment,4,9,84,NA,Eli Cohen St.,Bat Yam
3254,1760000,"Doctor Shmorek St.  22,Netanya",Apartment,4,7,86,NA,Doctor Shmorek St.,Netanya
3255,1750000,"Ha-Rav Refael Anakuwa St.  16,Netanya",Apartment,4,1,82,NA,Ha-Rav Refael Anakuwa St.,Netanya
3256,2440000,"Ramat HaGolan St.  10,Ari'el",Garden apt.,5,0,120,2,Ramat HaGolan St.,Ariel
3257,1940000,"Tamar St.  8,Harish",Garden apt.,4,0,182,1,Tamar St.,Harish
3258,3500000,Pierre Koenig St. Netanya,Apartment,4,2,125,1,Pierre Koenig St.,Netanya
3259,8400000,Rokach St. Ramat Gan,Duplex,6,12,180,1,Rokach St.,Ramat Gan
3260,2190000,Grinboim St. Rishon LeTsiyon,Apartment,4.5,3,115,NA,Grinboim St.,Rishon LeTsiyon
3261,14900000,Keren Kayemet le-Yisrael St. Rehovot,Villa,8,2,260,1,Keren Kayemet le-Yisrael St.,Rehovot
3262,7000000,Uzi Hitman St. Netanya,Mini penthouse,4,16,170,2,Uzi Hitman St.,Netanya
3263,12900000,Ahi Mezanek St. Rishon LeTsiyon,Cottage/house,6,4,380,2,Ahi Mezanek St.,Rishon LeTsiyon
3264,1480000,Sapir St. Harish,Apartment,4,2,120,NA,Sapir St.,Harish
3265,3400000,Shmuel Yosef Agnon St. Bat Yam,Rooftop apt.,6.5,4,200,1,Shmuel Yosef Agnon St.,Bat Yam
3266,1490000,"Gilad St.  20,Beer Sheva",Cottage/house,6,2,191,NA,Gilad St.,Beer Sheva
3267,2200000,Shmuel Shrira St. Rishon LeTsiyon,Apartment,3.5,3,85,1,Shmuel Shrira St.,Rishon LeTsiyon
3268,990000,"Yaakov Fichman St.  4,Beer Sheva",Apartment,3,4,85,1,Yaakov Fichman St.,Beer Sheva
3269,1040000,"Avraham Mapu St.  2,Beer Sheva",Apartment,3,4,105,1,Avraham Mapu St.,Beer Sheva
3270,1470000,"Eliezer Smoli St.  9,Beer Sheva",Apartment,4,1,120,1,Eliezer Smoli St.,Beer Sheva
3271,870000,Kalischer St. Beer Sheva,Apartment,5,3,90,NA,Kalischer St.,Beer Sheva
3272,1980000,Yokhanan ha-Sandlar St. Rishon LeTsiyon,Apartment,4,2,83,1,Yokhanan ha-Sandlar St.,Rishon LeTsiyon
3273,1350000,"Uzi Narkis St.  23,Beer Sheva",Apartment,4,2,119,1,Uzi Narkis St.,Beer Sheva
3274,1750000,Shaar ha-Gai St. Karmiel,Duplex,4,0,168,1,Shaar ha-Gai St.,Karmiel
3275,1620000,Yehuda Halevi St. Beer Sheva,Apartment,4,12,121,2,Yehuda Halevi St.,Beer Sheva
3276,2450000,"Israel Shochat St.  51,Be'er Sheva",Cottage/house,5,2,137,2,Israel Shochat St.,Beer Sheva
3277,1850000,"Israel Shochat St.  29,Be'er Sheva",Apartment,5,1,157,1,Israel Shochat St.,Beer Sheva
3278,3790000,Elyashiv St. Ramat Gan,Garden apt.,5,0,100,1,Elyashiv St.,Ramat Gan
3279,5400000,Bruriah Bat Teradyon St. Petah Tikva,Penthouse,6,17,180,2,Bruriah Bat Teradyon St.,Petah Tikva
3280,1890000,"HaShikma St.  45,Bat Yam",Apartment,4,3,80,NA,HaShikma St.,Bat Yam
3281,1520000,"Sheshet Ha-Yamim St.  7,Ariel",Apartment,4,1,94,1,Sheshet Ha-Yamim St.,Ariel
3282,4490000,"Derech Don Yitshak Abarbanel  9,Netanya",Garden apt.,8,0,272,2,Derech Don Yitshak Abarbanel  9,Netanya
3283,995000,"Feinstein St.  4,Lod",Apartment,3,3,75,NA,Feinstein St.,Lod
3284,1790000,Sheshet ha-Yamim St. Bat Yam,Apartment,2.5,4,75,NA,Sheshet ha-Yamim St.,Bat Yam
3285,1000000,Uziya HaMelech St. Beer Sheva,Apartment,4,0,88,NA,Uziya HaMelech St.,Beer Sheva
3286,2770000,Iyar St. Netanya,Apartment,4,5,124,2,Iyar St.,Netanya
3287,1597000,"Derech Tat Aluf Uri Baron  15,Ariel",Garden apt.,4.5,0,100,NA,Derech Tat Aluf Uri Baron  15,Ariel
3288,2100000,"John Kennedy St.  33,Rosh Haayin",Duplex,5,3,124,NA,John Kennedy St.,Rosh Haayin
3289,2150000,"Mivtsa Dani St.  3,Rosh Haayin",Apartment,4,2,90,1,Mivtsa Dani St.,Rosh Haayin
3290,8100000,Usha St. Tel Aviv-Yafo,Duplex,6,5,150,1,Usha St.,Tel Aviv-Yafo
3291,1750000,Yoseftal St. Bat Yam,Apartment,4,2,82,NA,Yoseftal St.,Bat Yam
3292,1840000,"Ha-Neviim St.  11,Bat Yam",Apartment,3,3,90,NA,Ha-Neviim St.,Bat Yam
3293,1940000,Sheshet ha-Yamim St. Bat Yam,Apartment,4,4,100,1,Sheshet ha-Yamim St.,Bat Yam
3294,1850000,Herzl St. Bat Yam,Apartment,3,3,90,1,Herzl St.,Bat Yam
3295,2890000,Jabotinsky St. Bat Yam,Rooftop apt.,6.5,4,140,1,Jabotinsky St.,Bat Yam
3296,1890000,"Eli Cohen St.  18,Bat Yam",Apartment,3.5,8,90,NA,Eli Cohen St.,Bat Yam
3297,1980000,Tchernikhovski St. Bat Yam,Apartment,3,1,80,NA,Tchernikhovski St.,Bat Yam
3298,3340000,"Derech Tat Aluf Uri Baron  20,Ariel",Cottage/house,10,3,292,NA,Derech Tat Aluf Uri Baron  20,Ariel
3299,3390000,"Hairis  52,Nofim",Villa,9,3,306,1,Hairis  52,Nofim
3300,1660000,"emerald  11,Eli",Cottage/house,6.5,2,160,NA,emerald  11,Eli
3301,1580000,"Mehola  161,Mehola",Villa,6,1,205,1,Mehola  161,Mehola
3302,3250000,"taken down  32,Eli",Villa,11,3,320,1,taken down  32,Eli
3303,1169000,"sapphire  5,Eli",Cottage/house,3,1,64,NA,sapphire  5,Eli
3304,3495000,"Ha-Negev St.  10,Ariel",Cottage/house,5,2,204,2,Ha-Negev St.,Ariel
3305,4300000,Shivtei Israel St. Tel Aviv-Yafo,Apartment,4,1,101,NA,Shivtei Israel St.,Tel Aviv-Yafo
3306,3550000,"Henri Kendel St.  10,Beer Sheva",Penthouse,4,27,300,3,Henri Kendel St.,Beer Sheva
3307,2950000,Olei HaGardom St. Rishon LeTsiyon,Rooftop apt.,5,4,120,1,Olei HaGardom St.,Rishon LeTsiyon
3308,750000,"Ha-Maronitim St.  11,Acre",Apartment,2,0,35,NA,Ha-Maronitim St.,Acre
3309,1100000,El Jazzar St. Acre,Apartment,4,1,100,NA,El Jazzar St.,Acre
3310,1450000,"Lokhamei ha-Getaot St.  27,Acre",Apartment,4,2,260,NA,Lokhamei ha-Getaot St.,Acre
3311,2250000,"Salah ad Din St.  27,Acre",Apartment,10,1,380,NA,Salah ad Din St.,Acre
3312,2100000,"Ha-Hagana St.  11,Acre",Apartment,4,1,110,NA,Ha-Hagana St.,Acre
3313,880000,Louis HaTshii St. Acre,Apartment,3.5,1,80,NA,Louis HaTshii St.,Acre
3314,1190000,El Jazzar St. Acre,Apartment,5,0,142,NA,El Jazzar St.,Acre
3315,1600000,"Ha-Hagana St.  11,Acre",Apartment,4,0,100,NA,Ha-Hagana St.,Acre
3316,1100000,"Ha-Hagana St.  2,Acre",Rooftop apt.,2,0,60,NA,Ha-Hagana St.,Acre
3317,1300000,Ha-Hagana St. Acre,Rooftop apt.,3.5,2,127,NA,Ha-Hagana St.,Acre
3318,3650000,"Mordekhai Anielewicz St.  49,Acre",Apartment,4,0,175,NA,Mordekhai Anielewicz St.,Acre
3319,1625000,Keren ha-Yesod St. Rishon LeTsiyon,Apartment,3,2,74,1,Keren ha-Yesod St.,Rishon LeTsiyon
3320,1560000,"HaBaron Hirsch St.  1,Rishon LeTsiyon",Apartment,3,3,96,1,HaBaron Hirsch St.,Rishon LeTsiyon
3321,1200000,San Martin St. Lod,Apartment,3,2,75,NA,San Martin St.,Lod
3322,710000,Khalelei Egoz St. Lod,Apartment,1,2,29,NA,Khalelei Egoz St.,Lod
3323,950000,Sderot Shlomo HaMelech Lod,Apartment,3,1,67,NA,SderotShlomoHaMelech,Lod
3324,2200000,Disraeli St. Lod,Duplex,5.5,1,140,1,Disraeli St.,Lod
3325,1900000,Dror St. Rishon LeTsiyon,Apartment,4,2,97,NA,Dror St.,Rishon LeTsiyon
3326,6290000,"Shoshana Damari St.  16,Ra`anana",Duplex,6,5,170,2,Shoshana Damari St.,Ra`anana
3327,2450000,Bialik St. Rishon LeTsiyon,Apartment,2.5,2,65,1,Bialik St.,Rishon LeTsiyon
3328,7560000,HaMeyasedim St. Raanana,Penthouse,6,6,160,2,HaMeyasedim St.,Raanana
3329,3255000,HaMeyasedim St. Raanana,Apartment,4,4,108,NA,HaMeyasedim St.,Raanana
3330,15490000,Ha-Gilgal St. Ramat Gan,Cottage/house,10,5,500,2,Ha-Gilgal St.,Ramat Gan
3331,2870000,"Ehud Manor St.  2,Beer Yaakov",Apartment,5,15,127,3,Ehud Manor St.,Beer Yaakov
3332,740000,Bakhur Shitrit St. Beer Sheva,Apartment,3,4,72,1,Bakhur Shitrit St.,Beer Sheva
3333,2070000,"Dani Mas St.  4,Ramla",Apartment,5,7,115,1,Dani Mas St.,Ramla
3334,4900000,Ha-Kalanit St. Raanana,Apartment,6,3,90,3,Ha-Kalanit St.,Raanana
3335,2550000,"Elkharizi St.  16,Netanya",Apartment,4,14,114,1,Elkharizi St.,Netanya
3336,1980000,Efner St. Givatayim,Apartment,1,2,40,NA,Efner St.,Givatayim
3337,4490000,Beit Hilel St. Ramat Gan,Penthouse,4,6,100,1,Beit Hilel St.,Ramat Gan
3338,2850000,Zeev Jabotinsky St. Ramat Gan,Apartment,2,58,78,1,Zeev Jabotinsky St.,Ramat Gan
3339,2450000,Alumot St. Givatayim,Apartment,2,0,50,NA,Alumot St.,Givatayim
3340,2740000,Givati St. Rishon LeTsiyon,Apartment,4,15,108,1,Givati St.,Rishon LeTsiyon
3341,2995000,"HaAlonim Boulevard  18,Beer Yaakov",Apartment,5,1,126,2,HaAlonim Boulevard  18,Beer Yaakov
3342,2850000,Aya St. Karmiel,Cottage/house,8,2,224,1,Aya St.,Karmiel
3343,2390000,Givat HaTahmoshet St. Holon,Apartment,4,3,90,NA,Givat HaTahmoshet St.,Holon
3344,2130000,Manya Shohat St. Rishon LeTsiyon,Apartment,4,4,97,1,Manya Shohat St.,Rishon LeTsiyon
3345,2300000,Kdoshei Kahir St. Bat Yam,Apartment,3.5,4,105,1,Kdoshei Kahir St.,Bat Yam
3346,4200000,Givati St. Rishon LeTsiyon,Cottage/house,7,3,250,2,Givati St.,Rishon LeTsiyon
3347,3280000,Kheil ha-Khimush St. Rishon LeTsiyon,Apartment,5.5,6,123,1,Kheil ha-Khimush St.,Rishon LeTsiyon
3348,2700000,Rambam St. Rishon LeTsiyon,Penthouse,4,7,200,1,Rambam St.,Rishon LeTsiyon
3349,1985000,"Eilat St.  23,Holon",Apartment,5,5,105,1,Eilat St.,Holon
3350,2090000,Sapir St. Ramla,Duplex,5.5,4,140,NA,Sapir St.,Ramla
3351,1540000,"Teitlbaum St.  12,Ramla",Apartment,4,2,95,NA,Teitlbaum St.,Ramla
3352,2535000,"Yosef Aharonovich St.  43,Holon",Apartment,4,6,80,1,Yosef Aharonovich St.,Holon
3353,3980000,Dwight Eisenhower St. Netanya,Apartment,5,9,135,2,Dwight Eisenhower St.,Netanya
3354,1580000,"Eli Daivis St.  6,Beer Sheva",Apartment,5,4,164,1,Eli Daivis St.,Beer Sheva
3355,1670000,"Khayim Grinfeld St.  17,Beer Sheva",Apartment,5,5,157,2,Khayim Grinfeld St.,Beer Sheva
3356,720000,"Simtat Yehonatan  20,Beersheba",Apartment,4,1,64,NA,Simtat Yehonatan  20,Beersheba
3357,1150000,"Gershon Shofman St.  15,Beer Sheva",Apartment,4,5,120,1,Gershon Shofman St.,Beer Sheva
3358,2650000,Givat HaTahmoshet St. Holon,Apartment,4,3,105,NA,Givat HaTahmoshet St.,Holon
3359,8600000,Beni Berman St. Netanya,Penthouse,7,29,370,3,Beni Berman St.,Netanya
3360,11950000,Bnei Binyamin St. Netanya,Penthouse,6,9,560,4,Bnei Binyamin St.,Netanya
3361,2780000,"Kiryat Shmona St.  17,Holon",Rooftop apt.,5,5,200,1,Kiryat Shmona St.,Holon
3362,4690000,Kadesh St. Netanya,Apartment,8,0,186,1,Kadesh St.,Netanya
3363,9200000,Doctor Meir Avner St. Netanya,Villa,8,3,346,1,Doctor Meir Avner St.,Netanya
3364,11100000,Doctor Meir Avner St. Netanya,Cottage/house,6,3,462,2,Doctor Meir Avner St.,Netanya
3365,4500000,"Uzi Hitman St.  21,Netanya",Mini penthouse,4,16,130,4,Uzi Hitman St.,Netanya
3366,9000000,Uzi Hitman St. Netanya,Mini penthouse,5,18,170,2,Uzi Hitman St.,Netanya
3367,1680000,Yosef Burg St. Beer Sheva,Apartment,4,1,134,3,Yosef Burg St.,Beer Sheva
3368,4295000,"Mhari Kapah St.  7,Modiin Ilit",Cottage/house,8,3,360,NA,Mhari Kapah St.,Modiin Ilit
3369,7000000,Derech Ben Gurion Bat Yam,Penthouse,4,7,110,1,Derech Ben Gurion,Bat Yam
3370,6200000,"Har Metsada St.  5,Ashdod",Cottage/house,8,2,330,2,Har Metsada St.,Ashdod
3371,3000000,HaBrigada HaYehudit St. Netanya,Duplex,7,1,145,1,HaBrigada HaYehudit St.,Netanya
3372,3100000,"אורגד  4,Netanya",Loft,5,5,155,4,אורגד  4,Netanya
3373,3090000,"Shoshana Damari St.  2,Ramla",Penthouse,4,14,165,2,Shoshana Damari St.,Ramla
3374,1980000,"HaEtrog St.  8,Ramla",Duplex,5,4,125,NA,HaEtrog St.,Ramla
3375,1645000,"HaMigdal HaLavan St.  6,Ramla",Apartment,3,1,90,1,HaMigdal HaLavan St.,Ramla
3376,2190000,Kibuts Galuyot St. Bat Yam,Garden apt.,3,0,90,NA,Kibuts Galuyot St.,Bat Yam
3377,4200000,Golomb St. Raanana,Penthouse,5,6,150,1,Golomb St.,Raanana
3378,1950000,"Abba Ahimeir St.  25,Lod",Penthouse,4.5,5,160,NA,Abba Ahimeir St.,Lod
3379,990000,Eli Cohen St. Lod,Apartment,3,3,66,NA,Eli Cohen St.,Lod
3380,1820000,"Avot Yeshurun St.  8,Ashdod",Apartment,4,0,106,1,Avot Yeshurun St.,Ashdod
3381,3190000,Shamah St. Ramla,Cottage/house,6,3,204,1,Shamah St.,Ramla
3382,1730000,"Shlomo Kaplanski St.  6,Rishon LeTsiyon",Apartment,3,4,80,NA,Shlomo Kaplanski St.,Rishon LeTsiyon
3383,6199000,"Hahermon St.  7,Beer Yaakov",Villa,7,3,411,2,Hahermon St.,Beer Yaakov
3384,980000,"Yitshak Ben Zvi St.  18,Ramla",Apartment,3,4,74,NA,Yitshak Ben Zvi St.,Ramla
3385,3300000,"Ha-Teenim St.  12,Ramla",Cottage/house,6,2,220,2,Ha-Teenim St.,Ramla
3386,2290000,"Khayim Barlev St.  10,Ramla",Penthouse,6,7,162,2,Khayim Barlev St.,Ramla
3387,2580000,"Yehuda Ragunis St.  26,Rishon LeTsiyon",Duplex,5,1,135,1,Yehuda Ragunis St.,Rishon LeTsiyon
3388,2290000,"Moshe Dayan St.  4,Ramla",Apartment,5,12,126,2,Moshe Dayan St.,Ramla
3389,2550000,Levi Eshkol St. Ramla,Cottage/house,4,1,150,1,Levi Eshkol St.,Ramla
3390,3890000,"Yitshak Sadeh St.  4,Bat Yam",Apartment,5,5,136,1,Yitshak Sadeh St.,Bat Yam
3391,3750000,Yohanan HaSandlar St. Bat Yam,Apartment,5,13,130,2,Yohanan HaSandlar St.,Bat Yam
3392,1680000,Rehavam Zeevi St. Holon,Apartment,3,3,70,NA,Rehavam Zeevi St.,Holon
3393,3350000,Yerushalayim St. Bat Yam,Apartment,3.5,6,76,1,Yerushalayim St.,Bat Yam
3394,4800000,Uzi Hitman St. Netanya,Apartment,5,5,142,1,Uzi Hitman St.,Netanya
3395,5300000,Yosef Lapid St. Netanya,Apartment,4,18,157,1,Yosef Lapid St.,Netanya
3396,10000000,Nitsa Boulevard Netanya,Penthouse,6,18,280,2,NitsaBoulevard,Netanya
3397,4400000,Dudu Dotan St. Netanya,Apartment,4,2,128,2,Dudu Dotan St.,Netanya
3398,19000000,HaRakefet St. Netanya,Villa,8,3,300,2,HaRakefet St.,Netanya
3399,6500000,Ehud Manor St. Netanya,Apartment,4,8,156,2,Ehud Manor St.,Netanya
3400,18000000,Harzfeld St. Herzliya,Villa,5,2,250,2,Harzfeld St.,Herzliya
3401,1530000,"Rambam St.  68,Beer Sheva",Apartment,5,8,177,NA,Rambam St.,Beer Sheva
3402,2400000,Avraham Mapu St. Beer Sheva,Apartment,6,4,270,2,Avraham Mapu St.,Beer Sheva
3403,2700000,Rival St. Rishon LeTsiyon,Apartment,4,9,103,1,Rival St.,Rishon LeTsiyon
3404,2750000,"Yaakov Tamari  7,Rehovot",Apartment,4,6,109,1,Yaakov Tamari  7,Rehovot
3405,1120000,"Sderot Shlomo HaMelech  63,Lod",Apartment,3,2,65,NA,Sderot Shlomo HaMelech  63,Lod
3406,2450000,Yosef Burg St. Beer Sheva,Penthouse,5,5,155,2,Yosef Burg St.,Beer Sheva
3407,3300000,Ha-Tsiyonut St. Ashdod,Penthouse,6,13,190,2,Ha-Tsiyonut St.,Ashdod
3408,2500000,Yehuda Halevi St. Ashdod,Penthouse,5,9,160,2,Yehuda Halevi St.,Ashdod
3409,1850000,Tel-Chay Boulevard Ashdod,Apartment,4,3,110,1,Tel-ChayBoulevard,Ashdod
3410,2500000,Shmuel HaNagid St. Ashdod,Cottage/house,6,2,190,1,Shmuel HaNagid St.,Ashdod
3411,1700000,Har Knaan St. Ashdod,Apartment,3,10,80,1,Har Knaan St.,Ashdod
3412,1690000,Aharon Ben Yosef St. Ramla,Duplex,4,2,140,NA,Aharon Ben Yosef St.,Ramla
3413,2150000,Khabad St. Rishon LeTsiyon,Apartment,4.5,1,108,1,Khabad St.,Rishon LeTsiyon
3414,1690000,HaMetsuda St. Holon,Apartment,3,2,55,NA,HaMetsuda St.,Holon
3415,565000,"Sanhedrin St.  86,Beer Sheva",Apartment,3,3,75,NA,Sanhedrin St.,Beer Sheva
3416,1235000,"Nahal Hatsvi St.  63,Migdal HaEmek",Apartment,4,6,116,1,Nahal Hatsvi St.,Migdal HaEmek
3417,1650000,"Moshe Sharet St.  14,Bat Yam",Apartment,3.5,1,75,NA,Moshe Sharet St.,Bat Yam
3418,2280000,Yermiyahu St. Holon,Apartment,4,1,80,1,Yermiyahu St.,Holon
3419,770000,HaGalil St. Karmiel,Apartment,3,2,67,NA,HaGalil St.,Karmiel
3420,2300000,HaEtsel St. Ashdod,Apartment,5,5,160,1,HaEtsel St.,Ashdod
3421,1280000,Eshhar St. Karmiel,Triplex,4,1,90,NA,Eshhar St.,Karmiel
3422,1890000,Gefen St. Harish,Garden apt.,4,0,224,1,Gefen St.,Harish
3423,1560000,"Hasar Pinkas St.  18,Bat Yam",Apartment,3,2,75,NA,Hasar Pinkas St.,Bat Yam
3424,2400000,"Nadav St.  18,Tel Aviv-Yafo",Duplex,4,1,100,NA,Nadav St.,Tel Aviv-Yafo
3425,14000000,"Yefet St.  222,Tel Aviv-Yafo",Apartment,4,1,120,NA,Yefet St.,Tel Aviv-Yafo
3426,2490000,Derech Menachem Begin Bat Yam,Cottage/house,6,3,300,1,Derech Menachem Begin,Bat Yam
3427,2100000,"Kibuts Galuyot St.  32,Bat Yam",Apartment,6,1,200,NA,Kibuts Galuyot St.,Bat Yam
3428,1750000,"Memorial Gimel St.  5,Bat Yam",Apartment,3,4,85,1,Memorial Gimel St.,Bat Yam
3429,1540000,"Yoseftal St.  70,Bat Yam",Apartment,3,1,80,1,Yoseftal St.,Bat Yam
3430,1580000,"HaAtsmaut Boulevard  67,Bat Yam",Apartment,3.5,3,110,NA,HaAtsmaut Boulevard  67,Bat Yam
3431,1250000,"Rothschild St.  59,Bat Yam",Apartment,2,0,56,1,Rothschild St.,Bat Yam
3432,1650000,"Balfour St.  106,Bat Yam",Apartment,4,1,88,NA,Balfour St.,Bat Yam
3433,3490000,"HaAtsmaut Boulevard  2,Bat Yam",Apartment,4,4,110,2,HaAtsmaut Boulevard  2,Bat Yam
3434,1480000,"Sumkan St.  32,Tel Aviv-Yafo",Apartment,3,4,65,NA,Sumkan St.,Tel Aviv-Yafo
3435,1950000,"Balfour St.  52,Bat Yam",Apartment,5,2,110,1,Balfour St.,Bat Yam
3436,3200000,"Yohanan HaSandlar St.  8,Bat Yam",Apartment,4,17,120,2,Yohanan HaSandlar St.,Bat Yam
3437,1485000,"Memorial Gimel St.  5,Bat Yam",Apartment,2,7,60,1,Memorial Gimel St.,Bat Yam
3438,1580000,"Eli Cohen St.  20,Bat Yam",Apartment,3.5,1,95,NA,Eli Cohen St.,Bat Yam
3439,1350000,"Matitiyahu Ganam St.  14,Bat Yam",Apartment,2,2,60,NA,Matitiyahu Ganam St.,Bat Yam
3440,2250000,"Ha-Sar Shapira St.  9,Bat Yam",Apartment,4,3,105,1,Ha-Sar Shapira St.,Bat Yam
3441,1500000,"Daniel St.  50,Bat Yam",Apartment,3.5,3,85,NA,Daniel St.,Bat Yam
3442,2950000,"Masaryk St.  18,Bat Yam",Apartment,5,6,135,NA,Masaryk St.,Bat Yam
3443,2850000,"Jabotinsky St.  13,Bat Yam",Apartment,5,6,135,NA,Jabotinsky St.,Bat Yam
3444,1800000,"Ha-Sar Rabinovich St.  18,Bat Yam",Apartment,3,1,75,1,Ha-Sar Rabinovich St.,Bat Yam
3445,1150000,"Dizengoff St.  13,Netanya",Apartment,2,0,34,NA,Dizengoff St.,Netanya
3446,3350000,Shlomo ha-Melekh St. Netanya,Apartment,5,0,150,1,Shlomo ha-Melekh St.,Netanya
3447,5450000,"Rishon LeTsiyon St.  7,Netanya",Penthouse,4,13,123,NA,Rishon LeTsiyon St.,Netanya
3448,2490000,Shlomo Kaplanski St. Rishon LeTsiyon,Apartment,4,6,106,1,Shlomo Kaplanski St.,Rishon LeTsiyon
3449,2100000,Nahal Peret Be'er Sheva,Penthouse,5,7,161,4,Nahal Peret,Beer Sheva
3450,1600000,"Ben Tsvi Boulevard  74,Netanya",Apartment,4,3,81,NA,Ben Tsvi Boulevard  74,Netanya
3451,3500000,HaDganit St. Acre,Villa,8,1,260,2,HaDganit St.,Acre
3452,1860000,Natan Bernitski St. Rishon LeTsiyon,Apartment,3.5,4,105,NA,Natan Bernitski St.,Rishon LeTsiyon
3453,2820000,Safed St. Holon,Rooftop apt.,5,6,165,1,Safed St.,Holon
3454,1550000,Yehuda Halevi St. Rishon LeTsiyon,Apartment,3,1,75,NA,Yehuda Halevi St.,Rishon LeTsiyon
3455,3090000,"Ha-Rav Nisanbaum St.  37,Bat Yam",Apartment,4,31,105,1,Ha-Rav Nisanbaum St.,Bat Yam
3456,3190000,"Yisra'el Poli Polyakov St.  8,Ramla",Duplex,5,4,140,2,Yisrael Poli Polyakov St.,Ramla
3457,3650000,Aliza Begin St. Rishon LeTsiyon,Mini penthouse,5,4,132,1,Aliza Begin St.,Rishon LeTsiyon
3458,1990000,Rambam St. Rishon LeTsiyon,Apartment,5,1,103,1,Rambam St.,Rishon LeTsiyon
3459,2095000,Nordau St. Rishon LeTsiyon,Apartment,4,2,126,NA,Nordau St.,Rishon LeTsiyon
3460,730000,"Nof HaEmek St.  4,Migdal HaEmek",Apartment,4,3,85,NA,Nof HaEmek St.,Migdal HaEmek
